path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript|reference_speaker|speaker_similarity
./fake/en/Llasa-8B/pink_fairy_book_38_f000095.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_38_f000095.wav|en|True|9.46|['multi-dataset']|Llasa-8B|Llasa|but no sooner did the little hare begin to feel the heat of the flames than he took some green bay leaves he had plucked for the purpose and held them in the middle of the fire,|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_27_f000262.wav|0.0800
./fake/en/Llasa-8B/dorothy_and_wizard_oz_14_f000133.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_14_f000133.wav|en|True|11.36|['multi-dataset']|Llasa-8B|Llasa|bathed in a grateful green light that was especially pleasing to their eyes, and surrounded by merry faced people in gorgeous green-and-gold costumes of many extraordinary designs.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000031.wav|0.0987
./fake/en/Llasa-8B/emerald_city_of_oz_26_f000059.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_26_f000059.wav|en|True|7.4|['multi-dataset']|Llasa-8B|Llasa|True, she said, readily. I would like to discover a plan to save ourselves without fighting.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_06_leinster_64kb_f000014.wav|0.2154
./fake/en/Llasa-8B/piratesofersatz_02_leinster_64kb_f000218.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_02_leinster_64kb_f000218.wav|en|True|13.02|['multi-dataset']|Llasa-8B|Llasa|There were all sorts of public services that would be delighted to operate impressively in their own lines. There were bureaus which would rejoice in a chance to show off their efficiency.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_50_f000199.wav|-0.0522
./fake/en/Llasa-8B/skyisland_12_baum_64kb_f000071.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_12_baum_64kb_f000071.wav|en|True|11.22|['multi-dataset']|Llasa-8B|Llasa|They gasped for breath and tried to hang on, and then suddenly the frog landed just at the edge of the Fog Bank, stopping so abruptly that his three riders left his back and shot far ahead of him.|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_03_f000002.wav|0.2817
./fake/en/Llasa-8B/silent_bullet_06_f000124.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_06_f000124.wav|en|True|5.54|['multi-dataset']|Llasa-8B|Llasa|He laid them flat on the table and studied them for some minutes with evidently growing satisfaction.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000153.wav|0.0837
./fake/en/Llasa-8B/wives_and_daughters_54_f000186.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_54_f000186.wav|en|True|10.86|['multi-dataset']|Llasa-8B|Llasa|And my old favourite, Mister Henderson? She could not manage to slip in this last inquiry naturally; in spite of herself there was a change of tone, an accent of eagerness.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000189.wav|-0.0274
./fake/en/Llasa-8B/jane_eyre_10_f000057.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_10_f000057.wav|en|True|18.86|['multi-dataset']|Llasa-8B|Llasa|school-rules, school-duties, school-habits and notions, and voices, and faces, and phrases, and costumes, and preferences, and antipathies - such was what I knew of existence.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_03_f000119.wav|0.0578
./fake/en/Llasa-8B/jane_eyre_24_f000339.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000339.wav|en|True|3.8|['multi-dataset']|Llasa-8B|Llasa|That was a strange question to be put by his darling Jane.|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_04_f000075.wav|0.0562
./fake/en/Llasa-8B/piratesofersatz_03_leinster_64kb_f000233.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000233.wav|en|True|10.58|['multi-dataset']|Llasa-8B|Llasa|Hoddan painstakingly fastened his bag to the saddle of the lead horse. He unfastened the lead rope. He'd noticed that Thal pulled in the leather reins to stop the horse.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_14_f000161.wav|-0.0604
./fake/en/Llasa-8B/midnight_passenger_13_f000161.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000161.wav|en|True|5.32|['multi-dataset']|Llasa-8B|Llasa|The three men were as unmoved as sphinxes while McNerney led her along.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_39_f000056.wav|-0.0026
./fake/en/Llasa-8B/dorothy_and_wizard_oz_14_f000050.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_14_f000050.wav|en|True|5.42|['multi-dataset']|Llasa-8B|Llasa|You can ask Dorothy, said the little man, in an injured tone.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_16_f000123.wav|-0.0687
./fake/en/Llasa-8B/wives_and_daughters_06_f000195.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_06_f000195.wav|en|True|14.9|['multi-dataset']|Llasa-8B|Llasa|Who could he have married? she asked herself. Miss Eyre? Miss Browning? Miss Phoebe? Miss Goodenough? One by one, each of these was rejected for sufficient reasons.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_24_f000082.wav|-0.0221
./fake/en/Llasa-8B/northandsouth_21_f000141.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_21_f000141.wav|en|True|4.6|['multi-dataset']|Llasa-8B|Llasa|she looked round and heard the first long far-off roll of the tempest;|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_04_f000089.wav|0.1427
./fake/en/Llasa-8B/wives_and_daughters_14_f000023.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_14_f000023.wav|en|True|5.54|['multi-dataset']|Llasa-8B|Llasa|but you'll like having Cynthia Kirkpatrick for a companion, shan't you, dear?|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_26_f000113.wav|0.0999
./fake/en/Llasa-8B/wives_and_daughters_27_f000036.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_27_f000036.wav|en|True|7.02|['multi-dataset']|Llasa-8B|Llasa|He went into the drawing-room, not quite aware that his father was following him.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_18_f000268.wav|0.0990
./fake/en/Llasa-8B/wives_and_daughters_05_f000097.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_05_f000097.wav|en|True|7.2|['multi-dataset']|Llasa-8B|Llasa|Mister Gibson took no notice of this speech, but went on - Inducing one of my servants to risk her place,|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_40_f000218.wav|0.1285
./fake/en/Llasa-8B/pink_fairy_book_26_f000012.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_26_f000012.wav|en|True|9.5|['multi-dataset']|Llasa-8B|Llasa|Oh dear, what nonsense! exclaimed the elder; and, besides, what proof have we that you are speaking the truth?|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_20_f000019.wav|0.1196
./fake/en/Llasa-8B/dorothy_and_wizard_oz_14_f000056.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_14_f000056.wav|en|True|5.34|['multi-dataset']|Llasa-8B|Llasa|because I need them, and you prob'ly need yours, too.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_02_f000180.wav|0.1822
./fake/en/Llasa-8B/rinkitink_baum_18_64kb_f000169.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_18_64kb_f000169.wav|en|True|6.54|['multi-dataset']|Llasa-8B|Llasa|He could not stay where he was, that was certain, so he resolved to make the attempt.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_06_f000164.wav|0.0053
./fake/en/Llasa-8B/jane_eyre_28_f000187.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000187.wav|en|True|3.3|['multi-dataset']|Llasa-8B|Llasa|lay between me and the dusky hill.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_06_f000244.wav|0.0984
./fake/en/Llasa-8B/wives_and_daughters_23_f000125.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_23_f000125.wav|en|True|9.36|['multi-dataset']|Llasa-8B|Llasa|Osborne himself had thought only of how soon and how easily he could get the money requisite for clearing him from all imperious claims at Cambridge,|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_08_f000156.wav|-0.0061
./fake/en/Llasa-8B/dorothy_and_wizard_oz_19_f000066.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_19_f000066.wav|en|True|15.4|['multi-dataset']|Llasa-8B|Llasa|I refuse to be free, cried the kitten, in a sharp voice, unless the Wizard can do his trick with eight piglets. If he can produce but seven, then this is not the piglet that was lost, but another one.|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_14_f000084.wav|0.3565
./fake/en/Llasa-8B/northandsouth_37_f000073.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_37_f000073.wav|en|True|5.54|['multi-dataset']|Llasa-8B|Llasa|It was very evident that her father expected to see him, and was surprised that he did not come.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000092.wav|0.3844
./fake/en/Llasa-8B/northandsouth_03_f000150.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_03_f000150.wav|en|True|11.08|['multi-dataset']|Llasa-8B|Llasa|Do you-he was going to say-love any one else? But it seemed as if this question would be an insult to the pure serenity of those eyes.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_14_f000017.wav|0.2217
./fake/en/Llasa-8B/midnight_passenger_05_f000025.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_05_f000025.wav|en|True|9.36|['multi-dataset']|Llasa-8B|Llasa|He was only vaguely aware by rumor that Hugh Worthington and Miss Alice still lingered somewhere on the Pacific Coast.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000035.wav|-0.0092
./fake/en/Llasa-8B/jane_eyre_17_f000304.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000304.wav|en|True|7.48|['multi-dataset']|Llasa-8B|Llasa|Every good, true, vigorous feeling I have gathers impulsively round him.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_29_f000280.wav|0.0198
./fake/en/Llasa-8B/midnight_passenger_04_f000033.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000033.wav|en|True|8.4|['multi-dataset']|Llasa-8B|Llasa|Some strange fellows are following me, spying upon me, my boy, said the man who now doubted all men but one,|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_04_f000060.wav|0.0118
./fake/en/Llasa-8B/northandsouth_28_f000079.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_28_f000079.wav|en|True|13.2|['multi-dataset']|Llasa-8B|Llasa|The d-- d fool, who has put his foot in all our plans! And Ive walked my feet sore wi going about for to see men who wouldnt be seen, now the law is raised again us.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_23_f000009.wav|-0.1681
./fake/en/Llasa-8B/pink_fairy_book_32_f000177.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_32_f000177.wav|en|True|9.06|['multi-dataset']|Llasa-8B|Llasa|She therefore told her daughter to heat up the big oven while she was away, take Esben out of his prison, and roast him in there before she came back.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_42_f000008.wav|-0.0384
./fake/en/Llasa-8B/midnight_passenger_11_f000011.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_11_f000011.wav|en|True|7.16|['multi-dataset']|Llasa-8B|Llasa|He dared not disobey her positive injunctions. He feared to leave New York City and go to Detroit to meet her,|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_39_f000008.wav|0.0541
./fake/en/Llasa-8B/skyisland_29_baum_64kb_f000026.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_29_baum_64kb_f000026.wav|en|True|9.36|['multi-dataset']|Llasa-8B|Llasa|The Royal Scribbler wrote it very nicely in pink ink, with a big capital letter at the beginning and a fine flourish at the end.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_24_f000065.wav|0.2455
./fake/en/Llasa-8B/wives_and_daughters_52_f000068.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_52_f000068.wav|en|True|5.24|['multi-dataset']|Llasa-8B|Llasa|I beg your pardon; I did not see you at first. My mind is a good deal occupied just now.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_28_f000038.wav|0.0432
./fake/en/Llasa-8B/pink_fairy_book_04_f000038.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_04_f000038.wav|en|True|6.62|['multi-dataset']|Llasa-8B|Llasa|And when she was asleep, the old man shook his head over her, and let her fall into the cellar.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_19_f000207.wav|0.1570
./fake/en/Llasa-8B/jane_eyre_20_f000312.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000312.wav|en|True|7.4|['multi-dataset']|Llasa-8B|Llasa|but they would have had to wait many minutes - so long was the silence protracted.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_15_f000256.wav|0.0023
./fake/en/Llasa-8B/pink_fairy_book_34_f000023.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_34_f000023.wav|en|True|13.26|['multi-dataset']|Llasa-8B|Llasa|Next morning she baked for her the finest cakes, and dressed her prettily to go out with the sheep. But she was afraid to go away there without having a stick to defend herself with if anything should come near her.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_11_f000034.wav|0.2072
./fake/en/Llasa-8B/northandsouth_08_f000094.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_08_f000094.wav|en|True|6.98|['multi-dataset']|Llasa-8B|Llasa|the power of the machinery of Milton, the power of the men of Milton, impressed him with a sense of grandeur,|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_02_f000018.wav|0.2892
./fake/en/Llasa-8B/wives_and_daughters_12_f000146.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_12_f000146.wav|en|True|5.96|['multi-dataset']|Llasa-8B|Llasa|or they want a mother for their children; or they think their last wife would have liked it.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_48_f000063.wav|0.1126
./fake/en/Llasa-8B/poisoned_pen_12_f000115.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000115.wav|en|True|2.84|['multi-dataset']|Llasa-8B|Llasa|You're not offended at my kicking over the traces, are you?|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_11_f000253.wav|0.0432
./fake/en/Llasa-8B/emerald_city_of_oz_22_f000076.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_22_f000076.wav|en|True|5.62|['multi-dataset']|Llasa-8B|Llasa|to satisfy the desire for information on the part of the one who has made the inquiry by|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_11_f000036.wav|0.0927
./fake/en/Llasa-8B/wives_and_daughters_38_f000101.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000101.wav|en|True|6.92|['multi-dataset']|Llasa-8B|Llasa|The same request was repeated on her return; but it so happened that he had not seen her either time;|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_27_f000375.wav|0.3068
./fake/en/Llasa-8B/poisoned_pen_03_f000183.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000183.wav|en|True|9.56|['multi-dataset']|Llasa-8B|Llasa|None of us dares touch it. Oh, Professor Kennedy, it is dreadful, dreadful. And I cannot find Boris - mister|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_20_baum_64kb_f000039.wav|0.3034
./fake/en/Llasa-8B/midnight_passenger_03_f000102.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000102.wav|en|True|11.36|['multi-dataset']|Llasa-8B|Llasa|There was only a mawkish color reprint of Mary Stuart and Rizzio parading its faded romance in the show window. Resolutely entering, he quickly called for the proprietor.|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_02_f000065.wav|0.1113
./fake/en/Llasa-8B/the_master_key_14_f000084.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_14_f000084.wav|en|True|18.6|['multi-dataset']|Llasa-8B|Llasa|Thereafter they all avoided coming near the boy, and in a surprisingly short time the Turkish forces were entirely conquered, all having been reduced to unconsciousness except a few cowards who had run away and hidden in the cellars or garrets of the houses.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_26_f000015.wav|0.0940
./fake/en/Llasa-8B/wives_and_daughters_14_f000193.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_14_f000193.wav|en|True|9.96|['multi-dataset']|Llasa-8B|Llasa|the midday saunter into the garden, brilliant with autumnal flowers and glittering dew-drops on the gossamer webs that stretched from scarlet to blue,|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_02_f000279.wav|0.0838
./fake/en/Llasa-8B/midnight_passenger_06_f000036.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_06_f000036.wav|en|True|6.9|['multi-dataset']|Llasa-8B|Llasa|While Clayton, at last, saw Madame Raffoni cautiously approaching, in his superb Fifth Avenue residence,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000117.wav|0.1620
./fake/en/Llasa-8B/poisoned_pen_03_f000266.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000266.wav|en|True|13.32|['multi-dataset']|Llasa-8B|Llasa|I have analysed them, and find them to be a peculiar species of blasting-gelatine. It is made at only one factory in this country, and I have a list of purchasers for some time back.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_14_f000089.wav|0.4249
./fake/en/Llasa-8B/poisoned_pen_01_f000086.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_01_f000086.wav|en|True|7.7|['multi-dataset']|Llasa-8B|Llasa|That's a thing we must follow up later, remarked Kennedy as we made our adieus. Just now I want to get the facts in hand.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_12_leinster_64kb_f000079.wav|0.4349
./fake/en/Llasa-8B/the_sea_fairies_03_f000077.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_03_f000077.wav|en|True|7.34|['multi-dataset']|Llasa-8B|Llasa|Never fear, said Merla, I'll take care of you on our journey, and in our palaces you will find no sharks at all.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000152.wav|0.0118
./fake/en/Llasa-8B/midnight_passenger_10_f000201.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_10_f000201.wav|en|True|7.3|['multi-dataset']|Llasa-8B|Llasa|Robert Wade, with indignation against Ferris brutal treatment, announced the policy of a united resistance,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_54_f000147.wav|0.2239
./fake/en/Llasa-8B/rinkitink_baum_21_64kb_f000014.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_21_64kb_f000014.wav|en|True|3.66|['multi-dataset']|Llasa-8B|Llasa|Doesn't she like the nomes? inquired the boy.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_39_f000056.wav|0.2860
./fake/en/Llasa-8B/ozma_of_oz_07_f000064.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_07_f000064.wav|en|True|4.68|['multi-dataset']|Llasa-8B|Llasa|followed by all her company, except the Lion and the Tiger.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_02_f000255.wav|0.1099
./fake/en/Llasa-8B/jane_eyre_20_f000129.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000129.wav|en|True|9.72|['multi-dataset']|Llasa-8B|Llasa|that the impetuous will of the latter held complete sway over the inertness of the former: the few words which had passed between them assured me of this.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000408.wav|0.3559
./fake/en/Llasa-8B/wives_and_daughters_17_f000024.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000024.wav|en|True|9.36|['multi-dataset']|Llasa-8B|Llasa|Then he returned to the sofa; looked at her for a minute or two, and then softly kissed her, and told Molly he would leave her in charge.|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_04_f000077.wav|0.3648
./fake/en/Llasa-8B/midnight_passenger_12_f000013.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_12_f000013.wav|en|True|4.6|['multi-dataset']|Llasa-8B|Llasa|The long, weary hours of the night had brought him one consolation.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_26_f000059.wav|0.1275
./fake/en/Llasa-8B/ozma_of_oz_18_f000018.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_18_f000018.wav|en|True|15.32|['multi-dataset']|Llasa-8B|Llasa|Dorothy now stepped forward and said: Royal Ozma, and you, Queen of Ev, I welcome you and your people back to the land of the living.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_03_f000150.wav|0.0676
./fake/en/Llasa-8B/wives_and_daughters_21_f000161.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_21_f000161.wav|en|True|6.54|['multi-dataset']|Llasa-8B|Llasa|If it was not a very merry affair for all the individuals concerned, it was a very noisy one on the whole.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_16_f000049.wav|0.0175
./fake/en/Llasa-8B/silent_bullet_02_f000279.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_02_f000279.wav|en|True|9.76|['multi-dataset']|Llasa-8B|Llasa|Now, mister Jameson, if you will sit at that typewriter over there and write - anything so long as you keep the keys clicking.|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_08_f000054.wav|0.0057
./fake/en/Llasa-8B/wives_and_daughters_46_f000129.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_46_f000129.wav|en|True|7.7|['multi-dataset']|Llasa-8B|Llasa|And as for Missis Dawes, she was too anxious to get into the genteelest of all Hollingford society to object to whatever Miss Browning who,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_44_f000020.wav|-0.0005
./fake/en/Llasa-8B/wives_and_daughters_37_f000245.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_37_f000245.wav|en|True|10.64|['multi-dataset']|Llasa-8B|Llasa|Molly could not imagine how she had at one time wished for her father's eyes to be opened, and how she could ever have fancied that if they were,|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000259.wav|0.1049
./fake/en/Llasa-8B/northandsouth_10_f000117.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_10_f000117.wav|en|True|7.22|['multi-dataset']|Llasa-8B|Llasa|There can be no doubt, too, of the tyranny they exercised over their work-people.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000376.wav|-0.0723
./fake/en/Llasa-8B/the_master_key_04_f000026.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_04_f000026.wav|en|True|5.58|['multi-dataset']|Llasa-8B|Llasa|What! exclaimed his father, looking at him in surprise, it's your favorite soup.|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_11_f000253.wav|0.0025
./fake/en/Llasa-8B/pink_fairy_book_33_f000033.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_33_f000033.wav|en|True|14.9|['multi-dataset']|Llasa-8B|Llasa|Good gracious, no! she replied. Run a little quicker and you will be able to stop me, and I shall be for ever grateful. That is what comes of talking in a garden, she added in disgust;|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_12_f000133.wav|0.1194
./fake/en/Llasa-8B/midnight_passenger_03_f000317.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000317.wav|en|True|6.9|['multi-dataset']|Llasa-8B|Llasa|The hardest work is thus veiled from the public. The impresario is always a wily individual.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_43_f000039.wav|0.0031
./fake/en/Llasa-8B/skyisland_04_baum_64kb_f000044.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_04_baum_64kb_f000044.wav|en|True|15.56|['multi-dataset']|Llasa-8B|Llasa|But none of these fanciful, vapory creatures seemed inclined to molest them or to interfere with their flight, and after a while the umbrella dipped below this queer cloudland and entered a clear space where the sky was of an exquisite blue color.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_11_f000122.wav|-0.0201
./fake/en/Llasa-8B/rinkitink_baum_09_64kb_f000052.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_09_64kb_f000052.wav|en|True|5.76|['multi-dataset']|Llasa-8B|Llasa|When she tried them on her feet, they fitted as well as if made for her.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_05_f000035.wav|0.0988
./fake/en/Llasa-8B/silent_bullet_05_f000146.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000146.wav|en|True|11.36|['multi-dataset']|Llasa-8B|Llasa|Up and down the floor, around and under the bed he pushed the cleaner. He used the various attachments to clean the curtains, the walls, and even the furniture.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_50_f000207.wav|-0.0906
./fake/en/Llasa-8B/jane_eyre_28_f000171.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000171.wav|en|True|6.4|['multi-dataset']|Llasa-8B|Llasa|Well lass, replied a voice within, give it her if she's a beggar. T pig doesn't want it.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_29_f000024.wav|0.0451
